,UMAP1,UMAP2,Cluster
ME1/ABEC0051.WEC0025118,1.4078066,7.86024,Noise
ME1/ABEC0051.WEC0025119,1.9041449,10.191113,Cluster 1
ME1/ABEC0051.WEC0025120,2.366798,10.408333,Noise
ME1/ABEC0051.WEC0025121,1.4409468,9.443985,Cluster 1
ME1/ABEC0051.WEC0025122,2.0784507,9.929092,Cluster 1
ME1/ABEC0051.WEC0025123,1.9291158,10.293068,Cluster 1
ME1/ABEC0051.WEC0025124,1.9996623,10.232392,Noise
ME1/ABEC0051.WEC0025125,2.1565,10.17516,Cluster 1
ME1/ABEC0051.WEC0025126,2.2489767,10.296964,Noise
ME1/ABEC0051.WEC0025127,2.286161,10.16565,Noise
ME1/ABEC0051.WEC0025128,2.219503,10.27239,Noise
ME1/ABEC0051.WEC0025129,2.0549903,10.143471,Cluster 1
ME1/ABEC0051.WEC0025130,2.0005527,10.29395,Noise
ME1/ABEC0051.WEC0025132,2.3390067,10.209833,Noise
ME1/ABEC0051.WEC0025133,2.0492744,10.290375,Noise
ME1/ABEC0051.WEC0025134,2.28417,10.331283,Noise
ME1/ABEC0051.WEC0025136,2.2367697,10.130696,Noise
ME1/ABEC0051.WEC0025137,2.4238555,10.478118,Noise
ME1/ABEC0051.WEC0025138,2.246627,10.344516,Noise
ME1/ABEC0051.WEC0025139,2.4644656,9.91334,Cluster 1
ME1/ABEC0051.WEC0025140,2.115488,9.83726,Cluster 1
ME1/ABEC0051.WEC0025141,2.3756511,10.161094,Noise
ME1/ABEC0051.WEC0025142,2.2413878,9.881077,Cluster 1
ME1/ABEC0051.WEC0025143,2.4810908,9.685631,Cluster 1
ME1/ABEC0051.WEC0025144,2.3562243,10.195439,Noise
ME1/ABEC0051.WEC0025145,2.25434,9.955689,Cluster 1
ME1/ABEC0051.WEC0025146,2.088065,10.142227,Cluster 1
ME1/ABEC0051.WEC0025147,1.0777029,8.015633,Noise
ME1/ABEC0051.WEC0025148,2.3128567,9.944814,Cluster 1
ME1/ABEC0051.WEC0025149,1.0321336,8.392647,Noise
ME1/ABEC0051.WEC0025150,2.554837,10.087307,Noise
ME1/ABEC0051.WEC0025151,2.4651363,10.103411,Noise
ME1/ABEC0051.WEC0025152,2.374891,10.299208,Noise
ME1/ABEC0051.WEC0025153,2.2479203,9.8910055,Cluster 1
ME1/ABEC0051.WEC0025154,2.3586032,10.0095825,Noise
ME1/ABEC0051.WEC0025155,2.2584245,10.205471,Noise
ME1/ABEC0051.WEC0025156,2.4416108,10.102024,Noise
ME1/ABEC0051.WEC0025158,2.5622964,10.1185055,Noise
ME1/ABEC0051.WEC0025159,1.9234142,7.7124505,Cluster 1
ME1/ABEC0051.WEC0025160,2.367577,10.161066,Noise
ME1/ABEC0051.WEC0025161,2.659413,10.152226,Noise
ME1/ABEC0051.WEC0025162,2.2848806,10.230362,Noise
ME1/ABEC0051.WEC0025163,2.7979913,10.215156,Noise
ME1/ABEC0051.WEC0025164,2.5796907,9.875658,Cluster 1
ME1/ABEC0051.WEC0025165,2.1159873,9.932344,Cluster 1
ME1/ABEC0051.WEC0025166,2.5241983,10.083686,Noise
ME1/ABEC0051.WEC0025167,2.5419626,10.223301,Noise
ME1/ABEC0051.WEC0025168,2.541437,9.145311,Cluster 1
ME1/ABEC0051.WEC0025169,2.2263331,9.880249,Cluster 1
ME1/ABEC0051.WEC0025170,2.136901,9.846087,Cluster 1
ME1/ABEC0051.WEC0025171,2.3136542,10.000373,Noise
ME1/ABEC0051.WEC0025172,1.3091029,8.275644,Noise
ME1/ABEC0051.WEC0025173,1.3208419,8.818851,Noise
ME1/ABEC0051.WEC0025174,2.2234483,9.671914,Cluster 1
ME1/ABEC0051.WEC0025176,2.7509794,9.7793665,Noise
ME1/ABEC0051.WEC0025177,2.4464235,9.849732,Cluster 1
ME1/ABEC0051.WEC0025178,2.4008238,9.891588,Cluster 1
ME1/ABEC0051.WEC0025179,2.408768,10.085234,Noise
ME1/ABEC0051.WEC0025180,2.466024,9.936549,Cluster 1
ME1/ABEC0051.WEC0025181,2.4659662,9.966018,Cluster 1
ME1/ABEC0051.WEC0025182,2.6028306,9.775479,Cluster 1
ME1/ABEC0051.WEC0025183,2.432953,9.951754,Cluster 1
ME1/ABEC0051.WEC0025185,2.4882872,9.942707,Noise
ME1/ABEC0051.WEC0025186,2.4754987,9.8421135,Cluster 1
ME1/ABEC0051.WEC0025187,2.5168114,9.5959635,Cluster 1
ME1/ABEC0051.WEC0025188,2.4932556,9.860295,Cluster 1
ME1/ABEC0051.WEC0025189,2.4884038,9.465875,Cluster 1
ME1/ABEC0051.WEC0025190,2.543772,9.532911,Cluster 1
ME1/ABEC0051.WEC0025192,2.7614775,9.583324,Noise
ME1/ABEC0052.WEC0025193,2.4902275,9.599607,Cluster 1
ME1/ABEC0052.WEC0025194,2.3608537,9.694765,Cluster 1
ME1/ABEC0052.WEC0025195,2.3862863,9.333828,Cluster 1
ME1/ABEC0052.WEC0025196,2.5181649,9.836876,Cluster 1
ME1/ABEC0052.WEC0025197,1.2662969,8.496089,Noise
ME1/ABEC0052.WEC0025198,2.61495,9.934186,Noise
ME1/ABEC0052.WEC0025199,2.8141942,10.038302,Noise
ME1/ABEC0052.WEC0025200,2.2375016,9.99575,Cluster 1
ME1/ABEC0052.WEC0025201,2.5899472,10.043639,Noise
ME1/ABEC0052.WEC0025202,1.2723985,8.639416,Noise
ME1/ABEC0052.WEC0025203,2.655438,9.844787,Noise
ME1/ABEC0052.WEC0025204,2.7995462,9.779272,Noise
ME1/ABEC0052.WEC0025205,2.466021,9.288867,Cluster 1
ME1/ABEC0052.WEC0025206,2.9032505,9.800664,Noise
ME1/ABEC0052.WEC0025207,2.8196466,9.566384,Noise
ME1/ABEC0052.WEC0025208,1.2401456,8.675544,Noise
ME1/ABEC0052.WEC0025209,2.6180594,9.934376,Noise
ME1/ABEC0052.WEC0025210,2.8116777,9.384378,Noise
ME1/ABEC0052.WEC0025211,2.5068069,9.746054,Cluster 1
ME1/ABEC0052.WEC0025212,2.835489,9.523625,Noise
ME1/ABEC0052.WEC0025213,2.5274715,9.684805,Cluster 1
ME1/ABEC0052.WEC0025214,2.4182541,9.388848,Cluster 1
ME1/ABEC0052.WEC0025215,2.54843,9.74218,Cluster 1
ME1/ABEC0052.WEC0025216,1.2647861,8.249248,Noise
ME1/ABEC0052.WEC0025217,2.624849,9.423841,Cluster 1
ME1/ABEC0052.WEC0025218,2.4216652,8.023254,Cluster 1
ME1/ABEC0052.WEC0025219,2.0485954,7.331118,Noise
ME1/ABEC0052.WEC0025220,2.3783393,9.555367,Cluster 1
ME1/ABEC0052.WEC0025221,2.5786335,9.718357,Cluster 1
ME1/ABEC0052.WEC0025222,1.6993184,8.05183,Cluster 1
ME1/ABEC0052.WEC0025223,2.6237814,9.46385,Cluster 1
ME1/ABEC0052.WEC0025224,2.5711257,9.521454,Cluster 1
ME1/ABEC0052.WEC0025225,2.4957342,9.499055,Cluster 1
ME1/ABEC0052.WEC0025226,2.5325675,9.375084,Cluster 1
ME1/ABEC0052.WEC0025227,2.497708,9.506767,Cluster 1
ME1/ABEC0052.WEC0025229,2.2196238,9.387487,Cluster 1
ME1/ABEC0052.WEC0025230,2.3098774,9.540125,Cluster 1
ME1/ABEC0052.WEC0025231,2.204155,9.695492,Cluster 1
ME1/ABEC0052.WEC0025232,2.1068702,7.337191,Noise
ME1/ABEC0052.WEC0025233,2.2712495,9.531638,Cluster 1
ME1/ABEC0052.WEC0025234,2.8637726,9.452095,Noise
ME1/ABEC0052.WEC0025235,1.5604594,8.936155,Cluster 1
ME1/ABEC0052.WEC0025236,2.6449113,9.41282,Cluster 1
ME1/ABEC0052.WEC0025237,2.8129919,9.370074,Noise
ME1/ABEC0052.WEC0025238,2.799426,9.524293,Noise
ME1/ABEC0052.WEC0025239,2.4253218,9.598617,Cluster 1
ME1/ABEC0052.WEC0025240,2.0470138,9.221223,Cluster 1
ME1/ABEC0052.WEC0025241,2.6765566,9.708743,Noise
ME1/ABEC0052.WEC0025242,1.8366225,8.246274,Cluster 1
ME1/ABEC0052.WEC0025243,2.444627,9.116402,Cluster 1
ME1/ABEC0052.WEC0025244,2.6499403,9.396693,Cluster 1
ME1/ABEC0052.WEC0025245,2.1855345,9.076068,Cluster 1
ME1/ABEC0052.WEC0025246,2.083935,7.5599704,Noise
ME1/ABEC0052.WEC0025247,2.7062426,9.410339,Noise
ME1/ABEC0052.WEC0025248,1.9546468,9.002036,Cluster 1
ME1/ABEC0052.WEC0025249,2.3353794,9.387969,Cluster 1
ME1/ABEC0052.WEC0025250,2.400349,9.491942,Cluster 1
ME1/ABEC0052.WEC0025251,2.1757386,9.268756,Cluster 1
ME1/ABEC0052.WEC0025252,2.2985413,9.18639,Cluster 1
ME1/ABEC0052.WEC0025253,2.7066448,9.535165,Noise
ME1/ABEC0052.WEC0025255,2.5331302,9.489162,Cluster 1
ME1/ABEC0052.WEC0025256,2.6537085,9.4923315,Cluster 1
ME1/ABEC0052.WEC0025257,1.8630435,8.47827,Cluster 1
ME1/ABEC0052.WEC0025258,2.4186358,7.5534167,Cluster 1
ME1/ABEC0052.WEC0025259,2.208064,9.277358,Cluster 1
ME1/ABEC0052.WEC0025260,2.3718977,9.475107,Cluster 1
ME1/ABEC0052.WEC0025261,2.469474,9.419159,Cluster 1
ME1/ABEC0052.WEC0025262,2.6118977,9.568908,Cluster 1
ME1/ABEC0052.WEC0025264,2.4283519,9.079728,Cluster 1
ME1/ABEC0052.WEC0025265,2.4239604,9.414747,Cluster 1
ME1/ABEC0052.WEC0025266,1.9960123,7.709041,Cluster 1
ME1/ABEC0052.WEC0025267,2.5974007,9.425376,Cluster 1
ME1/ABEC0052.WEC0025268,2.465752,9.330791,Cluster 1
ME1/ABEC0052.WEC0025269,2.6264987,9.479162,Cluster 1
ME1/ABEC0052.WEC0025270,2.7507887,9.572386,Noise
ME1/ABEC0052.WEC0025271,2.477796,9.441603,Cluster 1
ME1/ABEC0052.WEC0025272,2.0588336,9.140608,Cluster 1
ME1/ABEC0052.WEC0025273,2.5242236,9.339517,Cluster 1
ME1/ABEC0052.WEC0025274,1.98724,7.724539,Cluster 1
ME1/ABEC0052.WEC0025275,2.8709035,9.39402,Noise
ME1/ABEC0052.WEC0025276,2.3019693,9.340885,Cluster 1
ME1/ABEC0052.WEC0025277,2.5196135,9.025728,Cluster 1
ME1/ABEC0052.WEC0025278,2.5316596,9.378966,Cluster 1
ME1/ABEC0052.WEC0025279,2.5232427,8.852751,Cluster 1
ME1/ABEC0052.WEC0025280,2.3104875,9.306671,Cluster 1
ME1/ABEC0052.WEC0025283,2.634458,9.299884,Cluster 1
ME1/ABEC0052.WEC0025284,2.285053,9.300527,Cluster 1
ME1/ABEC0052.WEC0025285,2.6619337,9.068979,Cluster 1
ME1/ABEC0052.WEC0025287,1.6455739,8.448184,Cluster 1
ME1/ABEC0052.WEC0025288,1.4290838,8.5579405,Cluster 1
ME1/ABEC0052.WEC0025290,2.0350568,8.233375,Cluster 1
ME1/ABEC0052.WEC0025291,2.6556456,8.968322,Cluster 1
ME1/ABEC0052.WEC0025292,2.6928308,9.23901,Cluster 1
ME1/ABEC0052.WEC0025293,2.4938116,9.236445,Cluster 1
ME1/ABEC0052.WEC0025294,2.3672068,8.755416,Cluster 1
ME1/ABEC0052.WEC0025295,2.647023,9.163574,Cluster 1
ME1/ABEC0052.WEC0025296,2.1315105,7.848537,Cluster 1
ME1/ABEC0052.WEC0025297,2.6105852,9.116459,Cluster 1
ME1/ABEC0052.WEC0025298,2.516927,9.217526,Cluster 1
ME1/ABEC0052.WEC0025299,2.6823957,8.840633,Noise
ME1/ABEC0052.WEC0025300,2.5141194,8.999055,Cluster 1
ME1/ABEC0052.WEC0025301,2.092472,7.5352554,Noise
ME1/ABEC0052.WEC0025302,2.8452568,9.156567,Noise
ME1/ABEC0052.WEC0025303,2.5247116,9.077993,Cluster 1
ME1/ABEC0052.WEC0025304,2.7254345,9.031516,Cluster 1
ME1/ABEC0052.WEC0025305,2.6025827,9.049439,Cluster 1
ME1/ABEC0052.WEC0025306,2.1950219,7.546848,Noise
ME1/ABEC0052.WEC0025307,2.437322,8.919238,Cluster 1
ME1/ABEC0052.WEC0025308,2.6819782,9.060453,Cluster 1
ME1/ABEC0052.WEC0025309,2.7890973,8.871743,Noise
ME1/ABEC0052.WEC0025310,2.4377513,8.725375,Cluster 1
ME1/ABEC0052.WEC0025311,1.6221418,8.688612,Cluster 1
ME1/ABEC0052.WEC0025312,2.5836582,9.073349,Cluster 1
ME1/ABEC0052.WEC0025313,2.4877725,8.9535675,Cluster 1
ME1/ABEC0052.WEC0025314,2.7828236,8.879123,Noise
ME1/ABEC0052.WEC0025315,2.602143,8.860455,Cluster 1
ME1/ABEC0052.WEC0025316,2.5979784,9.204345,Cluster 1
ME1/ABEC0052.WEC0025317,1.4823859,8.335046,Cluster 1
ME1/ABEC0052.WEC0025318,1.7820427,8.2081785,Cluster 1
ME1/ABEC0052.WEC0025319,2.6060848,9.058606,Cluster 1
ME1/ABEC0052.WEC0025320,2.423001,9.117216,Cluster 1
ME1/ABEC0052.WEC0025321,2.6169717,8.927622,Cluster 1
ME1/ABEC0052.WEC0025322,2.6607354,9.012513,Cluster 1
ME1/ABEC0052.WEC0025323,2.4182675,9.0496435,Cluster 1
ME1/ABEC0052.WEC0025324,2.172537,7.4156475,Noise
ME1/ABEC0052.WEC0025325,2.6564283,9.0598755,Cluster 1
ME1/ABEC0052.WEC0025326,2.5596733,8.882771,Cluster 1
ME1/ABEC0052.WEC0025327,2.3549745,8.566855,Cluster 1
ME1/ABEC0052.WEC0025328,2.458474,8.862363,Cluster 1
ME1/ABEC0052.WEC0025329,2.5703015,8.656416,Cluster 1
ME1/ABEC0052.WEC0025330,2.3921018,8.891151,Cluster 1
ME1/ABEC0052.WEC0025331,2.145057,8.742668,Cluster 1
ME1/ABEC0052.WEC0025332,2.4261315,8.678511,Cluster 1
ME1/ABEC0052.WEC0025333,2.5816724,8.876042,Cluster 1
ME1/ABEC0052.WEC0025334,1.4487221,7.9076567,Noise
ME1/ABEC0052.WEC0025335,2.782441,8.683765,Noise
ME1/ABEC0052.WEC0025337,1.9687774,8.700571,Cluster 1
ME1/ABEC0052.WEC0025338,1.8934888,8.053729,Cluster 1
ME1/ABEC0052.WEC0025339,2.478974,8.585059,Cluster 1
ME1/ABEC0052.WEC0025340,2.5221698,8.935078,Cluster 1
ME1/ABEC0052.WEC0025341,2.3571362,8.950045,Cluster 1
ME1/ABEC0052.WEC0025342,1.358957,8.630194,Noise
ME1/ABEC0052.WEC0025343,1.9305061,8.841526,Cluster 1
ME1/ABEC0052.WEC0025345,2.6819115,8.880712,Cluster 1
ME1/ABEC0052.WEC0025346,2.4299858,8.693162,Cluster 1
ME1/ABEC0052.WEC0025347,2.1195998,8.820423,Cluster 1
ME1/ABEC0052.WEC0025349,2.596073,8.542546,Cluster 1
ME1/ABEC0052.WEC0025350,2.4969385,8.818748,Cluster 1
ME1/ABEC0052.WEC0025351,2.4262593,8.882242,Cluster 1
ME1/ABEC0052.WEC0025352,2.2290406,8.4842205,Cluster 1
ME1/ABEC0052.WEC0025353,2.3965282,8.819822,Cluster 1
ME1/ABEC0052.WEC0025354,2.2491004,8.77965,Cluster 1
ME1/ABEC0052.WEC0025355,2.4725287,8.892648,Cluster 1
ME1/ABEC0052.WEC0025356,2.413361,8.9300585,Cluster 1
ME1/ABEC0052.WEC0025357,2.1147263,8.58165,Cluster 1
ME1/ABEC0052.WEC0025358,1.9660072,7.268829,Noise
ME1/ABEC0052.WEC0025359,2.2419252,8.641328,Cluster 1
ME1/ABEC0052.WEC0025360,2.287371,7.665274,Cluster 1
ME1/ABEC0052.WEC0025361,2.4890292,8.793757,Cluster 1
ME1/ABEC0052.WEC0025362,1.9532104,7.319939,Noise
ME1/ABEC0052.WEC0025363,2.5642138,8.7339325,Cluster 1
ME1/ABEC0052.WEC0025364,1.757054,8.412404,Cluster 1
ME1/ABEC0052.WEC0025365,2.5476475,8.725838,Cluster 1
ME1/ABEC0052.WEC0025366,1.9559513,8.244377,Cluster 1
ME1/ABEC0052.WEC0025367,1.6224924,8.19451,Cluster 1
ME1/ABEC0052.WEC0025368,2.3148205,8.691772,Cluster 1
ME1/ABEC0052.WEC0025369,1.9767327,8.322966,Cluster 1
ME1/ABEC0052.WEC0025370,2.4066472,8.695143,Cluster 1
ME1/ABEC0052.WEC0025371,2.5667417,8.855531,Cluster 1
ME1/ABEC0052.WEC0025379,2.3494244,8.511368,Cluster 1
ME1/ABEC0052.WEC0025381,2.4515045,8.686533,Cluster 1
ME1/ABEC0053.WEC0026001,2.0671575,8.75768,Cluster 1
ME1/ABEC0053.WEC0026002,2.4045992,8.723032,Cluster 1
ME1/ABEC0053.WEC0026003,2.0141141,8.287351,Cluster 1
ME1/ABEC0053.WEC0026004,1.876136,8.579146,Cluster 1
ME1/ABEC0053.WEC0026005,2.0093217,8.542644,Cluster 1
ME1/ABEC0053.WEC0026006,2.387744,8.686107,Cluster 1
ME1/ABEC0053.WEC0026007,2.3228626,8.7352495,Cluster 1
ME1/ABEC0053.WEC0026008,2.3418896,8.565215,Cluster 1
ME1/ABEC0053.WEC0026009,2.3068118,8.720525,Cluster 1
ME1/ABEC0053.WEC0026011,2.3269405,7.5112658,Cluster 1
ME1/ABEC0053.WEC0026012,1.646067,8.179412,Cluster 1
ME1/ABEC0053.WEC0026013,2.1326213,8.582122,Cluster 1
ME1/ABEC0053.WEC0026014,2.386435,8.842798,Cluster 1
ME1/ABEC0053.WEC0026015,2.4300857,8.639702,Cluster 1
ME1/ABEC0053.WEC0026016,1.5563517,8.461687,Cluster 1
ME1/ABEC0053.WEC0026017,1.9752176,7.2485437,Noise
ME1/ABEC0053.WEC0026018,2.3977344,8.637015,Cluster 1
ME1/ABEC0053.WEC0026019,2.3018718,8.5758505,Cluster 1
ME1/ABEC0053.WEC0026020,1.9487536,8.642414,Cluster 1
ME1/ABEC0053.WEC0026021,2.079196,7.503512,Noise
ME1/ABEC0053.WEC0026022,2.135011,8.889093,Cluster 1
ME1/ABEC0053.WEC0026023,2.139038,8.466068,Cluster 1
ME1/ABEC0053.WEC0026024,2.121478,7.4250426,Noise
ME1/ABEC0053.WEC0026025,1.4717152,7.9945545,Noise
ME1/ABEC0053.WEC0026026,1.7588189,8.452004,Cluster 1
ME1/ABEC0053.WEC0026027,2.3459246,8.790922,Cluster 1
ME1/ABEC0053.WEC0026028,2.3164763,8.77506,Cluster 1
ME1/ABEC0053.WEC0026029,2.5542355,8.701095,Cluster 1
ME1/ABEC0053.WEC0026030,2.1062088,8.594857,Cluster 1
ME1/ABEC0053.WEC0026031,2.3555822,8.742656,Cluster 1
ME1/ABEC0053.WEC0026032,1.5296911,8.170371,Noise
ME1/ABEC0053.WEC0026033,2.3933225,8.778193,Cluster 1
ME1/ABEC0053.WEC0026034,1.7133685,8.050932,Cluster 1
ME1/ABEC0053.WEC0026035,1.9168712,8.677091,Cluster 1
ME1/ABEC0053.WEC0026036,2.110482,8.855104,Cluster 1
ME1/ABEC0053.WEC0026037,1.645191,8.411551,Cluster 1
ME1/ABEC0053.WEC0026038,2.2212257,7.4272346,Noise
ME1/ABEC0053.WEC0026039,2.2945678,7.7450457,Cluster 1
ME1/ABEC0053.WEC0026040,2.0672662,8.070272,Cluster 1
ME1/ABEC0053.WEC0026041,2.028354,7.3131537,Noise
ME1/ABEC0053.WEC0026042,2.1802378,8.828078,Cluster 1
ME1/ABEC0053.WEC0026043,1.7966545,8.04728,Cluster 1
ME1/ABEC0053.WEC0026044,1.662377,8.319666,Cluster 1
ME1/ABEC0053.WEC0026045,2.2744741,8.521994,Cluster 1
ME1/ABEC0053.WEC0026046,2.2166922,8.736002,Cluster 1
ME1/ABEC0053.WEC0026047,2.3846512,8.580831,Cluster 1
ME1/ABEC0053.WEC0026048,1.8640721,8.483471,Cluster 1
ME1/ABEC0053.WEC0026049,1.6951857,8.096685,Cluster 1
ME1/ABEC0053.WEC0026050,1.9689338,8.596535,Cluster 1
ME1/ABEC0053.WEC0026051,1.9758496,8.526656,Cluster 1
ME1/ABEC0053.WEC0026052,2.3433106,8.859567,Cluster 1
ME1/ABEC0053.WEC0026053,1.9784234,8.550566,Cluster 1
ME1/ABEC0053.WEC0026054,1.9059558,8.467209,Cluster 1
ME1/ABEC0053.WEC0026055,1.9818373,8.552105,Cluster 1
ME1/ABEC0053.WEC0026056,2.052493,8.452705,Cluster 1
ME1/ABEC0053.WEC0026057,1.9154035,7.527944,Noise
ME1/ABEC0053.WEC0026058,2.164128,7.600978,Cluster 1
ME1/ABEC0053.WEC0026059,2.0556488,8.54612,Cluster 1
ME1/ABEC0053.WEC0026060,1.65417,7.393782,Noise
ME1/ABEC0053.WEC0026061,2.48395,8.676871,Cluster 1
ME1/ABEC0053.WEC0026062,2.2074323,8.8513155,Cluster 1
ME1/ABEC0053.WEC0026063,2.3299866,8.702947,Cluster 1
ME1/ABEC0053.WEC0026064,2.1808565,8.875316,Cluster 1
ME1/ABEC0053.WEC0026066,1.873482,8.510702,Cluster 1
ME1/ABEC0053.WEC0026067,2.2671154,7.871733,Cluster 1
ME1/ABEC0053.WEC0026068,2.419475,8.812278,Cluster 1
ME1/ABEC0053.WEC0026069,1.6715188,8.47161,Cluster 1
ME1/ABEC0053.WEC0026070,1.7822036,8.555369,Cluster 1
ME1/ABEC0053.WEC0026071,1.7619126,8.466396,Cluster 1
ME1/ABEC0053.WEC0026072,1.6763036,8.365501,Cluster 1
ME1/ABEC0053.WEC0026074,2.1247323,8.622506,Cluster 1
ME1/ABEC0053.WEC0026075,1.7705147,8.308349,Cluster 1
ME1/ABEC0053.WEC0026076,2.1066873,7.687825,Cluster 1
ME1/ABEC0053.WEC0026077,2.0762079,8.491473,Cluster 1
ME1/ABEC0053.WEC0026078,1.5933683,8.325378,Cluster 1
ME1/ABEC0053.WEC0026080,1.8171746,8.414631,Cluster 1
ME1/ABEC0053.WEC0026083,2.0618138,8.536491,Cluster 1
ME1/ABEC0053.WEC0026090,1.7170024,8.234501,Cluster 1
ME1/ABEC0053.WEC0026097,2.0844657,7.777563,Cluster 1
ME1/ABEC0053.WEC0026098,2.2568214,8.988204,Cluster 1
ME1/ABEC0053.WEC0026099,1.9914879,7.861038,Cluster 1
ME1/ABEC0053.WEC0026100,2.181835,8.771659,Cluster 1
ME1/ABEC0053.WEC0026101,1.7898488,8.218591,Cluster 1
ME1/ABEC0053.WEC0026102,1.6978443,7.3338146,Noise
ME1/ABEC0053.WEC0026103,1.9680781,8.776393,Cluster 1
ME1/ABEC0053.WEC0026104,1.8796195,8.803402,Cluster 1
ME1/ABEC0053.WEC0026105,1.8819844,8.483846,Cluster 1
ME1/ABEC0053.WEC0026106,2.063452,8.671839,Cluster 1
ME1/ABEC0053.WEC0026107,1.5485756,8.845996,Cluster 1
ME1/ABEC0053.WEC0026108,1.8720553,8.839717,Cluster 1
ME1/ABEC0053.WEC0026109,1.9457822,8.740219,Cluster 1
ME1/ABEC0053.WEC0026110,2.0513682,7.4505544,Noise
ME1/ABEC0053.WEC0026111,2.126266,8.723354,Cluster 1
ME1/ABEC0053.WEC0026112,2.0582364,8.813974,Cluster 1
ME1/ABEC0053.WEC0026113,1.7965996,8.495884,Cluster 1
ME1/ABEC0053.WEC0026114,1.4835018,7.9878974,Noise
ME1/ABEC0053.WEC0026115,2.0290692,8.601014,Cluster 1
ME1/ABEC0053.WEC0026116,2.0896227,8.4361725,Cluster 1
ME1/ABEC0053.WEC0026117,2.106543,8.603435,Cluster 1
ME1/ABEC0053.WEC0026118,2.1447177,7.834865,Cluster 1
ME1/ABEC0053.WEC0026119,1.6889195,8.527696,Cluster 1
ME1/ABEC0053.WEC0026120,2.021939,8.747424,Cluster 1
ME1/ABEC0053.WEC0026121,1.9725662,8.919906,Cluster 1
ME1/ABEC0053.WEC0026122,1.5286132,8.743634,Cluster 1
ME1/ABEC0053.WEC0026123,1.861684,8.636031,Cluster 1
ME1/ABEC0053.WEC0026124,2.1344783,7.329285,Noise
ME1/ABEC0053.WEC0026125,1.6720623,8.821472,Cluster 1
ME1/ABEC0053.WEC0026126,1.9113225,7.3838434,Noise
ME1/ABEC0053.WEC0026127,2.0568302,7.4566956,Noise
ME1/ABEC0053.WEC0026128,2.0574389,8.806662,Cluster 1
ME1/ABEC0053.WEC0026129,1.9157515,8.702485,Cluster 1
ME1/ABEC0053.WEC0026130,1.5315009,8.622743,Cluster 1
ME1/ABEC0053.WEC0026132,1.705027,8.678487,Cluster 1
ME1/ABEC0053.WEC0026133,1.8535562,8.64969,Cluster 1
ME1/ABEC0053.WEC0026134,2.0278788,9.060074,Cluster 1
ME1/ABEC0053.WEC0026135,2.0193481,8.730249,Cluster 1
ME1/ABEC0053.WEC0026136,1.764584,8.753338,Cluster 1
ME1/ABEC0053.WEC0026137,1.5282604,8.641511,Cluster 1
ME1/ABEC0053.WEC0026138,1.9974037,8.747916,Cluster 1
ME1/ABEC0053.WEC0026139,1.8134178,8.711147,Cluster 1
ME1/ABEC0053.WEC0026140,1.9610327,8.754052,Cluster 1
ME1/ABEC0053.WEC0026141,2.140395,8.8738165,Cluster 1
ME1/ABEC0053.WEC0026142,1.8644614,8.679337,Cluster 1
ME1/ABEC0053.WEC0026143,1.7207953,8.735712,Cluster 1
ME1/ABEC0053.WEC0026144,1.6688643,7.3865213,Noise
ME1/ABEC0053.WEC0026145,2.1883607,8.869438,Cluster 1
ME1/ABEC0053.WEC0026146,1.8949089,8.968507,Cluster 1
ME1/ABEC0053.WEC0026147,1.7942959,8.788694,Cluster 1
ME1/ABEC0053.WEC0026148,2.1623254,8.891404,Cluster 1
ME1/ABEC0053.WEC0026149,1.7938833,8.6568165,Cluster 1
ME1/ABEC0053.WEC0026150,2.0462306,8.739059,Cluster 1
ME1/ABEC0053.WEC0026152,2.124856,8.916486,Cluster 1
ME1/ABEC0053.WEC0026153,2.0968673,7.3564153,Noise
ME1/ABEC0053.WEC0026154,1.9308981,8.623066,Cluster 1
ME1/ABEC0053.WEC0026155,2.1058474,7.410807,Noise
ME1/ABEC0053.WEC0026156,2.0170152,8.90508,Cluster 1
ME1/ABEC0053.WEC0026158,1.9519612,8.885611,Cluster 1
ME1/ABEC0053.WEC0026159,2.0441442,8.895351,Cluster 1
ME1/ABEC0053.WEC0026160,2.0612056,8.779698,Cluster 1
ME1/ABEC0053.WEC0026161,1.9034356,9.094827,Cluster 1
ME1/ABEC0053.WEC0026162,1.9371752,8.789355,Cluster 1
ME1/ABEC0053.WEC0026163,2.3614578,9.218868,Cluster 1
ME1/ABEC0053.WEC0026164,2.2131035,8.972368,Cluster 1
ME1/ABEC0053.WEC0026165,2.1139138,7.6160183,Cluster 1
ME1/ABEC0053.WEC0026166,1.9968611,8.967465,Cluster 1
ME1/ABEC0053.WEC0026168,1.435595,8.478956,Cluster 1
ME1/ABEC0053.WEC0026169,1.5471872,8.660782,Cluster 1
ME1/ABEC0053.WEC0026171,2.0895436,9.026644,Cluster 1
ME1/ABEC0053.WEC0026173,1.6282681,7.1876307,Noise
ME1/ABEC0053.WEC0026174,1.9978865,8.827124,Cluster 1
ME1/ABEC0053.WEC0026177,2.0306106,8.958976,Cluster 1
ME1/ABEC0054.WEC0026193,1.9157337,9.068899,Cluster 1
ME1/ABEC0054.WEC0026194,2.1282003,8.986047,Cluster 1
ME1/ABEC0054.WEC0026195,2.053808,9.088986,Cluster 1
ME1/ABEC0054.WEC0026196,2.081404,7.6929207,Cluster 1
ME1/ABEC0054.WEC0026197,2.2521315,7.5305333,Cluster 1
ME1/ABEC0054.WEC0026198,2.0969663,9.038825,Cluster 1
